ARTNR;KATNR;BEZ;LIEFERANT;EINHEIT;LIEFERANT1;EK1;KATNR1;LIEFERANT2;EK2;KATNR2;VGL_ARTNR;EK;VK;VK_2;VK1;VK2;VK3;VK4;VK1M;VK2M;VK3M;VK4M;ST1;ST2;ST3;ST4;BESTAND;AMIN;AMAX;GRUPPE;ANGEBOT;PROV;EAN;VK_DAT;EINGANG;VON;BIS;RA;RAM;ANGWIED;SL;LF;VE;PFAND;MIT_PR;BEM;AUS_PLATZ;MWST_VK;MWST_MN;INV_BESTAN;INV_MUST;BILD;ZIGARETTE;DATENBLATT;KAFFEE;H_HOUR1;H_HOUR2;H_HOUR1M;H_HOUR2M;MWST_EK;KATEGOR;MY_ARTNR;NOTVISIBLE;HERSTELLER;HERST_NR;SERNR;SAISON;FARBE;GROSSE;LANGE;GEWICHT;WEBSHOP;VK_INFO;INV_START;INV_ZAHLEN;INV_ENDE;PROV_SATZ;RESERVIERT;FRENCHSATZ;UVP;INTERNNR;BEARBGEB;VK_D_VON;VK_D_BIS;BRAUCH_ET;U_RAB;VON_FIL;AQUER;ISNEGATIV;GEBRAUCHT;TEILBAR;LAGERPLATZ;QRCODE;EAN1;EAN2;PV_EINHEIT;PV_INHALT;WAGDIVISOR;AUTOBESTEL;REALWARE;MHD;STAFF_TEXT;GRUPPE2;
3579;HW002C;Geschirrtuch weiß, neon orange, Karotte;188;1;0;0;;0;0;;;3,89;9,9;8,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;4,26E+12;28.06.2025;02.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;6;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;31064;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3580;HW155A;Geschirrtuch weiß neon pink, Quallen,;188;1;0;0;;0;0;;;3,89;9,9;8,32;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;35;0;0;4,06E+12;28.07.2025;02.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;6;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;31065;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3581;HW156A;Geschirrtuch weiß, blau Taking a bath - Wal;188;1;0;0;;0;0;;;3,89;9,9;8,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;4,06E+12;12.09.2024;02.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;6;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;31066;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3582;HW108A;Geschirrtuch weiss Bulldogge, grau;188;1;0;0;;0;0;;;3,89;9,9;8,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;4,06E+12;21.10.2023;02.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;6;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;31067;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3583;HW157A;"Geschirrtuch weiss, pink, I only drink Champagne on two occassions...""""";188;1;0;0;;0;0;;;3,89;9,9;8,32;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;35;0;0;4,06E+12;17.11.2025;02.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;6;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;31068;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3584;Celia BZ 05;Dosen Set 4tlg.;12;1;0;0;;0;0;;;6,77;16,5;13,87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,26E+12;06.06.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351507;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3585;PC 02;Porzellanschalen Mono, Set 6-tlg.;12;1;0;0;;0;0;;;17,35;42,5;35,71;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;48;1;0;4,26E+12;14.10.2025;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351508;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3586;TINY PC 03;Porzellandosen TINY , 4er Set Dosen mit Deckel;12;1;0;0;;0;0;;;13;31,5;26,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,26E+12;24.07.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351509;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3587;Tilda PDB 14;Porzellan Dose Tilda, H 16,8 cm, Ø 12,5 Spülmaschinen geeignet;12;1;0;0;;0;0;;;13;31,5;26,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,26E+12;18.11.2025;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351510;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3588;Edda PDB 13;Porzellan Dose Edda, H 16,8 cm, Ø 12,5 Spülmaschinen geeignet;12;1;0;0;;0;0;;;13;31,5;26,47;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;48;1;0;4,26E+12;10.09.2025;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351511;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3589;Sandro PDS 11;Porzellan Dose Sandro, : H 11 cm, Ø 8 cm, Volumen: 400 ml, Spülmaschinen geeignet;12;1;0;0;;0;0;;;7,8;19,5;16,39;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;48;1;0;4,26E+12;11.10.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351512;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3590;Emilio PDS 10;Porzellan Dose Emilio, : H 11 cm, Ø 8 cm, Volumen: 400 ml, Spülmaschinen geeignet;12;1;0;0;;0;0;;;7,8;19,5;16,39;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;48;1;0;4,26E+12;05.07.2025;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351513;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3591;Schalenset mit Holztablett PS 01;Schalenset mit Holztablett , 7ltg, farbig;12;1;0;0;;0;0;;;21,7;52,5;44,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,26E+12;21.12.2023;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351514;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3592;Schalenset mit Holztablett PS 02;Schalenset mit Holztablett, 7tlg. pastell;12;1;0;0;;0;0;;;21,7;52,5;44,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;8,35E+12;12.08.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351515;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3593;Glasdose L GD 03, V;Glasdose L, 18,4 cm, Ø 15 cm;12;1;0;0;;0;0;;;21,7;52,5;44,12;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;48;1;0;4,26E+12;20.08.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351516;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3594;17294;"Geschenktasse Yoga"", Ø 8cm, 10cm h, 300ml""";18;1;0;0;;0;0;;;9,2;10,95;9,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,05E+12;25.10.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;4;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351517;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3595;Glasdose S GD 01;Glasdose S, 13,5 cm, Ø 13 cm;12;1;0;0;;0;0;;;13;32,5;27,31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,26E+12;30.09.2025;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351518;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3596;Set 21 TR 21,;Geschirrtuch Streifenlook, 2er Set, 100% Baumwolle;12;1;0;0;;0;0;;;8,65;21,6;18,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;4,26E+12;16.10.2025;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;4;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;31069;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3597;Set 19 TR 19,;Geschirrtuch Streifenlook, 2er Set, 100% Baumwolle;12;1;0;0;;0;0;;;8,65;21,6;18,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;1;0;4,26E+12;15.11.2023;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;4;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;31070;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3598;Set 22 TR 22;Geschirrtuch Streifenlook, 2er Set, 100% Baumwolle;12;1;0;0;;0;0;;;8,65;21,6;18,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;4,26E+12;07.10.2023;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;4;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;31071;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3599;Set 01 TR 01;Geschirrtuch Streifenlook, 2er Set, 100% Baumwolle;12;1;0;0;;0;0;;;8,65;21,6;18,15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;4,26E+12;22.03.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;4;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;31072;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3600;TN20;"Topflappen Lemon"" 2er Set , 100 % Baumwolle, waschbar bis 40°C,""";12;1;0;0;;0;0;;;6,5;15,5;13,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;4,26E+12;22.06.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;31073;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3601;TN21;"Topflappen Berry"", 2er Set , 100 % Baumwolle, waschbar bis 40°C,""";12;1;0;0;;0;0;;;6,5;15,5;13,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;4,26E+12;27.07.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;31074;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3602;Set Nr. 5 TN 05;Topflappen Streifenlook, 2er Set , 100 % Baumwolle, waschbar bis 40°C, Größe: 18,5 × 18,5 × 2 cm;12;1;0;0;;0;0;;;6,5;15,5;13,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;4,26E+12;10.11.2025;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;31075;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3603;Set 3 OH 03;Ofenhandschuh, 2er, Streifenlook,100 % Baumwolle, Innen: 100 % Polyester, waschbar bis 40°C, 14 × 29m;12;1;0;0;;0;0;;;10,85;26,5;22,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;4,26E+12;15.07.2023;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;31076;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3604;Set 1 OH 01;Ofenhandschuh, 2er, Streifenlook,100 % Baumwolle, Innen: 100 % Polyester, waschbar bis 40°C, 14 × 29m;12;1;0;0;;0;0;;;10,85;26,5;22,27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;4,26E+12;  .  .    ;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;31077;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3605;Luna KH 20;Luna magnetischer Kerzenhalter, 7tlg;12;1;0;0;;0;0;;;39,15;94,5;79,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;4,26E+12;10.05.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;37127;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3606;Glasvase Aura Purple VG 02;Glasvase Aura Purple, mundgeblasen, lebensmittelgeeignet, H 31 cm, Ø 17 cm, spülmaschinengeeignet;12;1;0;0;;0;0;;;39,15;94,5;79,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;4,26E+12;08.07.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;37128;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3607;Glasvase Aura Amber VG 01;Glasvase Aura Amber, mundgeblasen, lebensmittelgeeignet, H 31 cm, Ø 17 cm, spülmaschinengeeignet;12;1;0;0;;0;0;;;39,15;94,5;79,41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;4,26E+12;20.08.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;37129;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3608;Windlicht Lys pink WL 10;Windlicht Lys, pink, mundgeblasenes Borosilikatglas. Glassockel: Normalglas, H 19,3 cm, Ø 9 cm, Handarbeit;12;1;0;0;;0;0;;;13;31,5;26,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;4,26E+12;19.09.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;37130;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3609;WL20;Windlicht Lucius, violett, mundgeblasenes Borosilikatglas. Glassockel: Normalglas, H 28 cm, Ø 15 cm;12;1;0;0;;0;0;;;21,7;52,5;44,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;4,26E+12;01.07.2025;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;1;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;37131;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3610;WIndlicht Lys Lime;Windlicht Lys, lime, mundgeblasenes Borosilikatglas. Glassockel: Normalglas, H 19,3 cm, Ø 9 cm, Handarbeit;12;1;0;0;;0;0;;;13;31,5;26,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;4,26E+12;06.08.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;37132;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3611;Heaven MK 03;Brot- und Obstkorb, Heaven, Lebensmittelecht, Edelstahl, pulverbeschichtet, Größe: 10 cm, Ø 25,5 cm;12;1;0;0;;0;0;;;13;31,5;26,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,26E+12;22.08.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351519;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3612;Chilli MK 02;Brot- und Obstkorb, Chili, Lebensmittelecht, Edelstahl, pulverbeschichtet, Größe: 10 cm, Ø 25,5 cm;12;1;0;0;;0;0;;;13;31,5;26,47;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;48;1;0;4,26E+12;22.08.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351520;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3613;Coral MK 01;Brot- und Obstkorb, Coral, Lebensmittelecht, Edelstahl, pulverbeschichtet, Größe: 10 cm, Ø 25,5 cm;12;1;0;0;;0;0;;;13;31,5;26,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,26E+12;25.03.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351521;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3614;Flaschenverschlüsse, 4er-Set FV 01, 8,65;Flaschenverschluß, für Flaschen mit Innendurchmesser von 17-20,5 mm, lebensmittelecht, Porzellan + Silikon;12;1;0;0;;0;0;;;2,162;5,5;4,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,26E+12;26.07.2024;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;8;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351522;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3615;Dosen-Sets, 4-tlg. BV 01;Dosen-Sets, 4-tlg. ebensmittelecht, Weißblech, Größe: 12 × 8 × 20 cm, Inhalt: 1.650 ml;12;1;0;0;;0;0;;;13;31,5;26,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,26E+12;03.08.2023;03.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351523;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3616;Tokio LX06;Lunchbox Tokio, Kunststoff, BPA-frei. Größe: 19 × 12 × 6,4 cm;12;1;0;0;;0;0;;;6,5;15,5;13,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,26E+12;21.09.2023;04.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351524;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3617;Costa LX 02;Lunchbox Costa, Kunststoff, BPA-frei. Größe: 19 × 12 × 6,4 cm;12;1;0;0;;0;0;;;6,5;15,5;13,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,26E+12;21.06.2024;04.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351525;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3618;Solena LX 01;Lunchbox Solena, Kunststoff, BPA-frei. Größe: 19 × 12 × 6,4 cm;12;1;0;0;;0;0;;;6,5;15,5;13,03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,26E+12;29.06.2023;04.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351526;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3619;92534;"Porzellan Teller Hundeschlitten"", Ø 22 cm, 1,2cm h""";12;1;0;0;;0;0;;;10,2;24,95;20,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,05E+12;06.12.2024;04.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;4;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351527;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3620;92533;"Porzellan Teller Eislaufen"", Ø 22 cm, 1,2cm h""";18;1;0;0;;0;0;;;10,2;24,95;20,97;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;48;1;0;4,05E+12;22.02.2025;04.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;4;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351528;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3621;92521;"Porzellan Teller Schlittenfahren"", Ø 22 cm, 1,2cm h""";18;1;0;0;;0;0;;;10,2;24,95;20,97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,05E+12;09.12.2024;04.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;4;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351529;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3622;Luke TF 23;Thermosflasche Luke, 100 % Edelstahl. Maße: H 22,7 cm, Ø 6,5 cm, 450ml, hält 24 Std. warm od. kalt;12;1;0;0;;0;0;;;13;31,5;26,47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,26E+12;25.09.2024;04.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351530;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3623;92532;"Porzellan Teller Schneeballschlacht"", Ø 22 cm, 1,2cm h""";18;1;0;0;;0;0;;;10,2;24,95;20,97;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;48;1;0;4,05E+12;22.02.2025;04.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;4;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351531;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3624;Finn TF 20;Thermosflasche Finn, 100 % Edelstahl. Maße: H 22,7 cm, Ø 6,5 cm, 450ml, hält 24 Std. warm od. kalt;12;1;0;0;;0;0;;;13;31,5;26,47;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;48;1;0;4,26E+12;07.12.2023;04.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;2;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351532;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
3625;58307 248;"Porzellanschale, klein, Variete du soleil, gelb, le soleil"" 12cm""";293;1;0;0;;0;0;;;3,489;9,9;8,32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;1;0;4,02E+12;26.10.2024;05.05.2023;  .  .    ;  .  .    ;0;0;0;0;1;6;0;0;;0;1;1;0;0;;0;;0;0;0;0;0;1;0;351533;0;;;;;;;;0;0;;0;0;0;0;0;0;0;0;0;  .  .    ;  .  .    ;0;0;1;0;0;0;0;0;;0;0;0;0;0;0;1;0;;0;
